from,to,weight,id,periodo_base,categoria,periodo
Ocupado_t0,Desocupado_t1,2.5,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2016_t3-t4
Ocupado_t0,Inactivo_t1,8.2,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2016_t3-t4
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2016_t3-t4
Ocupado_t0,Ocupado_t1,89.1,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2017_t1-t2
Ocupado_t0,Inactivo_t1,7.7,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2017_t1-t2
Ocupado_t0,Desocupado_t1,3.1,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2017_t1-t2
Ocupado_t0,Trab_familiar_t1,0.1,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2017_t1-t2
Ocupado_t0,Ocupado_t1,90,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2017_t2-t3
Ocupado_t0,Inactivo_t1,7,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2017_t2-t3
Ocupado_t0,Desocupado_t1,3,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2017_t2-t3
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2017_t2-t3
Ocupado_t0,Desocupado_t1,2.8,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2017_t3-t4
Ocupado_t0,Ocupado_t1,89.7,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2017_t3-t4
Ocupado_t0,Inactivo_t1,7.5,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2017_t3-t4
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2017_t3-t4
Ocupado_t0,Inactivo_t1,7.3,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2018_t1-t2
Ocupado_t0,Desocupado_t1,4,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2018_t1-t2
Ocupado_t0,Ocupado_t1,88.7,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2018_t1-t2
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2018_t1-t2
Ocupado_t0,Ocupado_t1,89.2,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2018_t2-t3
Ocupado_t0,Desocupado_t1,3.9,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2018_t2-t3
Ocupado_t0,Inactivo_t1,6.9,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2018_t2-t3
Ocupado_t0,Ocupado_t1,89,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2018_t3-t4
Ocupado_t0,Desocupado_t1,3.3,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2018_t3-t4
Ocupado_t0,Inactivo_t1,7.7,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2018_t3-t4
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2018_t3-t4
Ocupado_t0,Inactivo_t1,7.2,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2019_t1-t2
Ocupado_t0,Ocupado_t1,88.8,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2019_t1-t2
Ocupado_t0,Desocupado_t1,4,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2019_t1-t2
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2019_t1-t2
Ocupado_t0,Ocupado_t1,88.7,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2019_t2-t3
Ocupado_t0,Inactivo_t1,7.3,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2019_t2-t3
Ocupado_t0,Desocupado_t1,3.9,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2019_t2-t3
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2019_t2-t3
Ocupado_t0,Inactivo_t1,7.5,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2019_t3-t4
Ocupado_t0,Ocupado_t1,89,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2019_t3-t4
Ocupado_t0,Desocupado_t1,3.5,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2019_t3-t4
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2019_t3-t4
Ocupado_t0,Ocupado_t1,74.4,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2020_t1-t2
Ocupado_t0,Inactivo_t1,19.7,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2020_t1-t2
Ocupado_t0,Desocupado_t1,5.9,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2020_t1-t2
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2020_t1-t2
Ocupado_t0,Ocupado_t1,91,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2020_t2-t3
Ocupado_t0,Inactivo_t1,7.2,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2020_t2-t3
Ocupado_t0,Desocupado_t1,1.8,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2020_t2-t3
Ocupado_t0,Trab_familiar_t1,0,Ocupado_tant - Trab_familiar_tpost,t_anterior,Ocupado,2020_t2-t3
Ocupado_t0,Ocupado_t1,92.1,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2020_t3-t4
Ocupado_t0,Inactivo_t1,5.3,Ocupado_tant - Inactivo_tpost,t_anterior,Ocupado,2020_t3-t4
Ocupado_t0,Desocupado_t1,2.5,Ocupado_tant - Desocupado_tpost,t_anterior,Ocupado,2020_t3-t4
Ocupado_t0,Ocupado_t1,88.3,Ocupado_tant - Ocupado_tpost,t_anterior,Ocupado,2021_t1-t2
