from,to,weight,id,periodo_base,categoria,periodo
Asalariado_t0,TFSR_t1,0.1,Asalariado_t0 - TFSR_t1,t_anterior,Asalariado,2022_t1-t2
Patron_t0,Cuenta_propia_t1,40.7,Patron_t0 - Cuenta_propia_t1,t_anterior,Patron,2022_t2-t3
Patron_t0,Patron_t1,47.1,Patron_t0 - Patron_t1,t_anterior,Patron,2022_t2-t3
Patron_t0,Asalariado_t1,11.5,Patron_t0 - Asalariado_t1,t_anterior,Patron,2022_t2-t3
Patron_t0,TFSR_t1,0.7,Patron_t0 - TFSR_t1,t_anterior,Patron,2022_t2-t3
Cuenta_propia_t0,Cuenta_propia_t1,76.9,Cuenta_propia_t0 - Cuenta_propia_t1,t_anterior,Cuenta_propia,2022_t2-t3
Cuenta_propia_t0,Asalariado_t1,17.5,Cuenta_propia_t0 - Asalariado_t1,t_anterior,Cuenta_propia,2022_t2-t3
Cuenta_propia_t0,Patron_t1,5,Cuenta_propia_t0 - Patron_t1,t_anterior,Cuenta_propia,2022_t2-t3
Cuenta_propia_t0,TFSR_t1,0.6,Cuenta_propia_t0 - TFSR_t1,t_anterior,Cuenta_propia,2022_t2-t3
Asalariado_t0,Asalariado_t1,93.4,Asalariado_t0 - Asalariado_t1,t_anterior,Asalariado,2022_t2-t3
Asalariado_t0,Cuenta_propia_t1,6.2,Asalariado_t0 - Cuenta_propia_t1,t_anterior,Asalariado,2022_t2-t3
Asalariado_t0,Patron_t1,0.4,Asalariado_t0 - Patron_t1,t_anterior,Asalariado,2022_t2-t3
Asalariado_t0,TFSR_t1,0,Asalariado_t0 - TFSR_t1,t_anterior,Asalariado,2022_t2-t3
Patron_t0,Cuenta_propia_t1,39.8,Patron_t0 - Cuenta_propia_t1,t_anterior,Patron,2022_t3-t4
Patron_t0,Patron_t1,45.5,Patron_t0 - Patron_t1,t_anterior,Patron,2022_t3-t4
Patron_t0,Asalariado_t1,14.6,Patron_t0 - Asalariado_t1,t_anterior,Patron,2022_t3-t4
