from,to,weight,id,periodo_base,categoria,periodo
Formal_t0,Informal_t1,7.2,Formal_t0 - Informal_t1,t_anterior,Formal,2014_t2
Informal_t0,Informal_t1,81.1,Informal_t0 - Informal_t1,t_anterior,Informal,2014_t2
Informal_t0,Formal_t1,18.9,Informal_t0 - Formal_t1,t_anterior,Informal,2014_t2
Formal_t0,Formal_t1,93.6,Formal_t0 - Formal_t1,t_anterior,Formal,2016_t2
Formal_t0,Informal_t1,6.4,Formal_t0 - Informal_t1,t_anterior,Formal,2016_t2
Informal_t0,Informal_t1,80.5,Informal_t0 - Informal_t1,t_anterior,Informal,2016_t2
Informal_t0,Formal_t1,19.5,Informal_t0 - Formal_t1,t_anterior,Informal,2016_t2
Formal_t0,Formal_t1,93.7,Formal_t0 - Formal_t1,t_anterior,Formal,2016_t3
Formal_t0,Informal_t1,6.3,Formal_t0 - Informal_t1,t_anterior,Formal,2016_t3
Informal_t0,Informal_t1,79.4,Informal_t0 - Informal_t1,t_anterior,Informal,2016_t3
Informal_t0,Formal_t1,20.6,Informal_t0 - Formal_t1,t_anterior,Informal,2016_t3
Formal_t0,Informal_t1,7,Formal_t0 - Informal_t1,t_anterior,Formal,2016_t4
Formal_t0,Formal_t1,93,Formal_t0 - Formal_t1,t_anterior,Formal,2016_t4
Informal_t0,Informal_t1,79.1,Informal_t0 - Informal_t1,t_anterior,Informal,2016_t4
Informal_t0,Formal_t1,20.9,Informal_t0 - Formal_t1,t_anterior,Informal,2016_t4
Formal_t0,Formal_t1,93.7,Formal_t0 - Formal_t1,t_anterior,Formal,2017_t1
Formal_t0,Informal_t1,6.3,Formal_t0 - Informal_t1,t_anterior,Formal,2017_t1
Informal_t0,Informal_t1,79.1,Informal_t0 - Informal_t1,t_anterior,Informal,2017_t1
Informal_t0,Formal_t1,20.9,Informal_t0 - Formal_t1,t_anterior,Informal,2017_t1
Formal_t0,Informal_t1,7.4,Formal_t0 - Informal_t1,t_anterior,Formal,2017_t2
Formal_t0,Formal_t1,92.6,Formal_t0 - Formal_t1,t_anterior,Formal,2017_t2
Informal_t0,Informal_t1,78.5,Informal_t0 - Informal_t1,t_anterior,Informal,2017_t2
Informal_t0,Formal_t1,21.5,Informal_t0 - Formal_t1,t_anterior,Informal,2017_t2
Formal_t0,Formal_t1,93.3,Formal_t0 - Formal_t1,t_anterior,Formal,2017_t3
Formal_t0,Informal_t1,6.7,Formal_t0 - Informal_t1,t_anterior,Formal,2017_t3
Informal_t0,Informal_t1,78.2,Informal_t0 - Informal_t1,t_anterior,Informal,2017_t3
Informal_t0,Formal_t1,21.8,Informal_t0 - Formal_t1,t_anterior,Informal,2017_t3
